sample_name	mean_count	feature_frequency
BS-EQ-0003-T1-replacement	1.322124207055229	0.0002640820470783304
KH20-11658	1.3715167563965418	0.0001953597671115164
860011212	1.4630394117267627	0.00026392741189877226
550043943	4.50323714391417	0.0003847576766555679
KH20-09720	3.260192271599274	0.00032219047817654787
ADIRP0000137	1.2808446907293696	0.00045529429384454095
KH20-11687	1.4788635182538652	0.0003459139924645966
BS-GIGI_79-replacement	1.6498708928529127	0.00037310781039016417
BS-GN-01-T0-replacement	1.7036582737986705	0.00039616105024117756
KH20-09975	1.5338554956474146	0.00020265222954432834
550041173	1.8803449033391915	0.0001647627416520211
550043936-1	1.4237766048823255	0.0001674436605395714
BS-HS-157	2.1906772504644487	0.0004357372065529471
860011241	2.2518985801002342	0.0002900130717570664
ADIRP0002002	1.259677095986697	0.00016156994091493402
KHBR20-00098	1.6027379327111893	0.00039460642217276656
1027	1.5072138444418863	0.00022524078124400444
KH20-09695	2.1631094547398173	0.00029653601997408057
BS-GIGI_86-replacement	9.072466720999728	0.0005025808204292311
KH20-11686	1.8257598447032723	0.0001968940654464781
KH20-09721	1.7568808820596586	0.00015821612740861738
860011213	3.707428666500291	0.000399301222859995
KH20-11659	3.59126195096977	0.0002827751253140292
KH20-09694	1.2246484972451028	0.0002800965596034422
BS-GIGI_78-replacement	1.2928253039482218	0.0003588038033203152
BS-HS-189	10.068699932179717	0.00027195261981023753
1026	2.3539957385319976	0.00028593470647302294
999-BG-353	1.3827414804531817	0.0004672129924021913
INCOV085-BL-3	1.572415389008695	0.0001853711854893504
KHBR20-00099	1.2141993070644195	0.0001823360150331787
ADIRP0000342	1.4537051131253027	0.00022936414585207222
ADIRP0001786	2.062169369887345	0.00019276329129844428
BS-HS-156	1.2531874704863843	0.00048402329608059183
860011240	1.756185006258115	0.00028483196668577243
ADIRP0001163	1.6001379001675367	0.00016330282997756098
550043911	3.8496455911539553	0.0003912673660334562
BS-EQ-12-T1-replacement	2.5195117200181807	0.00048048827998181936
5115BW	6.159549111133181	0.00024905078038457717
KH20-09974	2.0991779999707214	0.00021336866298730768
970-FS-1034	2.786959360531835	0.0003304182659965969
BS-GIGI_87-replacement	1.9350520235177153	0.0003565367935686248
INCOV038-BL-3	1.3016667438697263	0.0001711802382626785
ADIRP0001893	1.697737273792475	0.00018643405806535607
BS-HS-44	1.5465659593709702	0.00041700859138182243
550044000	1.5842875250871449	0.0001851167212422098
KH20-09661	1.5750592136428232	0.0003540975840833728
ADIRP0000190	1.803284341806388	0.0001798350989093044
KH20-11304	1.5885135499164915	0.00027584720650827003
860011353	1.8718595281779937	0.00020732440227293685
ADIRP0001070	1.7997207618643019	0.0001721452215318712
KH20-09981	1.8067142571770363	0.00017358520025440794
ADIRP0000895	1.4115993836671803	0.0003587057010785824
ADIRP0000251	1.309325616316779	0.0002704601186996042
860011450	4.487916666666667	0.00028333333333333335
INCOV041-AC-3	1.3628647666628817	0.00021403429090496198
860011127	2.496458200172642	0.00028993338121627055
BS-HS-17	1.4251320905193898	0.000583192104476124
ADIRP0002581	1.5322112174493656	0.0002019808591141776
860011239	1.610410506773018	0.0003671869627999725
BS-EQ-10-T1-replacement	1.8460895522388059	0.00041393034825870645
KH20-11673	1.974342108354202	0.00024666531979571413
KHBR20-00106	1.7265487427619577	0.0003775680177679067
BS-EQ-18-T2-replacement	1.598030093465778	0.0003436858208642441
KH20-11809	8.57705716341099	0.00031818936417464446
1023	1.7713932756836166	0.0004407198424092685
INCOV047-AC-3	1.3169212730318258	0.00021072026800670015
KH20-09691	2.1020549822709147	0.00023918791062065063
KH20-09971	1.2585034013605443	0.0002554632728197481
ADIRP0002705	1.871592808434646	0.0001696843362927468
ADIRP0001278	1.6657879481420155	0.00014554698898558535
ADIRP0000347	1.641152793591818	0.00014449038839282741
550043914	2.341107129280724	0.00022144061885271616
860011245	1.4526395315893852	0.0003730286146000567
KH20-09724	3.591799703948939	0.0002984385694048737
KH20-11683	9.273001681186	0.0004585052728106373
ADIRP0002497	1.3785307265120776	0.00013714310907049723
INCOV052-AC-3	1.5363654274585878	0.0001519872001662766
1566265BW	1.7397923323572446	0.00015726215489951357
KHBR20-00129	1.2346779201067084	0.00018800450750868156
ADIRP0000709	1.4867303788333524	0.00015287322987412688
BS-HS-100	1.1891335406336667	0.00032985965207160266
860011216	2.3837968436744976	0.00035470107438441374
BS-HS-38	1.4211555685536201	0.0004002997678626917
860011108	1.8309888814016173	0.00033692722371967657
KH20-11676	1.3550023404438245	0.00026079231188085706
A-S-replacement	1.3978890785958777	0.0003431064201746575
KHBR20-00103	1.292596643156861	0.0003470672261405232
BS-HS-12	1.6118516657995299	0.0004216078508764061
860011122	1.5206579547517725	0.00017735285912293366
860011305	2.489508812980686	0.00024166171196225475
KHBR20-00150	1.3670611618032342	0.00046978046797362
ADIR0000021	1.4229178985031699	0.00015854141894569956
BS-GIGI_28-replacement	2.968300846623351	0.00041018573209949466
KH20-09664	2.419993161433995	0.0003235167764051938
INCOV083-BL-3	2.072182790524727	0.00017826286664187756
BS-HS-41	1.3184070530696297	0.0003024582779184006
550042420	17.41626353947745	0.000324574384738786
110047542	2.8910573718176016	0.0002460818381675058
BS-GIGI_82-replacement	3.7876229540838677	0.0003398245124978429
1009	2.0229686606336292	0.00027314371849626633
KH20-09984	2.3724590101353287	0.0002729476436792579
860011356	2.8188665198200895	0.00019088189113014955
INCOV078-AC-3	1.369795828453922	9.829827603943153e-05
550042607	6.129107073830692	0.0003846153846153846
KH20-11301	2.035793246841219	0.00025072677837258096
860011304	1.64447506115922	0.00024654512424576654
INCOV059-AC-3	1.907577897970424	0.00018113395385923632
860011123	13.351396223395744	0.0004200672107537206
ADIRP0001922	1.4681815248844747	0.0001856346570970512
KHBR20-00102	1.994529167245758	0.000324712244304901
KH20-11677	4.424542859537461	0.00027854878547799465
550040030	2.34662805367588	0.000293038192453263
BS-GIGI_29-replacement	2.1783398434982146	0.0003802967603872581
860011357	7.875596573848731	0.0002564646706370528
KH20-09985	2.0192365083941586	0.00026758119748908685
KH20-11300	1.5369349451096372	0.0002545917439534461
1008	1.4140638662516176	0.00030341715924591653
BS-GIGI_83-replacement	3.4895833333333335	0.00039544753086419754
ADIRP0001253	1.698120149468238	0.00013780643041925018
BS-HS-40	2.9202271676682297	0.0004556560787162385
860011388	1.9258705645938283	0.00017865499490736918
KH20-09665	1.8526520799732205	0.00042603694348924254
KHBR20-00151	1.6536957300111088	0.0002465044113731719
860011244	5.841282311982007	0.00039590843269556643
INCOV003-AC-5	1.234717351866893	0.00018068275221415405
1337122BW	1.545688201707255	0.00016054714172999157
INCOV073-AC-3	1.6282103024993355	0.00022411004032668223
KH20-09970	1.4894186830474192	0.00047194546407970634
KH20-09690	1.8622665073848828	0.00025114031277150304
INCOV035-BL-3	1.5940876383969347	0.0002664349840718216
1022	4.18037518037518	0.00040404040404040404
KH20-11808	5.03329213656728	0.000347597713579484
BS-HS-39	1.372992326627253	0.0003118435584814951
860011109	2.149498886414254	0.0003252176553958291
860011217	1.720209897857647	0.0002619470832872658
550041125	1.6282144524168773	0.00034844718474213825
ADIRP0000837	2.0091858839013956	0.00024874355127446797
INCOV066-AC-3	4.3347431330360635	0.00018563425949974437
INCOV016-AC-5	2.0864686060531117	0.0003315608866355458
KHBR20-00128	1.3250367552618778	0.00026671476277142874
ADIR0000086	1.8347916970992517	0.0001654161017350174
KH20-11682	1.4603579459692573	0.0002778547885284786
KH20-09725	1.7768830037825332	0.00027857491356832957
KH20-09667	1.6360612691466083	0.00040919037199124724
KH20-09958	1.5866360111930324	0.00017669474386358314
KHBR20-00153	1.4831737227542574	0.0003215322615591281
ADIRP0001895	1.5543606884677723	0.0001957276413417158
860011489	4.6901372929178295	0.00042716855030658406
INCOV077-BL-3	1.608823496297742	0.00014748985772670468
INCOV007-BL-5	1.3637914509099458	0.00031285980384473955
INCOV031-AC-3	1.3655964104655907	0.00035254355806771165
ADIRP0000975	1.445524783625799	0.00019794393716876318
KH20-11302	1.529325513196481	0.00027579946934785644
KH20-09987	10.029804560260587	0.0003488056460369164
860011355	2.597620249467445	0.00020921232670139783
KHBR20-00100	1.4182410774825864	0.0002380878998952105
BS-GIGI_18-replacement	1.2995347508468351	0.0003611802636411868
ADIRP0001920	1.3985266081022922	0.00015579084300372534
INCOV062-BL-3	2.2215917831772316	0.00020330905087250953
KH20-11675	1.5077106768051278	0.0003456293596430591
ADIRP0000023	1.4982621847028628	0.00015069548967854053
BS-HS-129	1.8015086546872983	0.000283231274469031
860011121	1.3272016752565816	0.00014638857597834876
ADIRP0001202	1.4696424000877546	0.00017390946652528428
ADIRP0001726	1.457813325744949	0.00016260823610715882
1059	6.575984289913739	0.00025420461664498096
1566779BW	2.62054844257596	0.0001536403592585515
BS-GIGI_81-replacement	1.8323505762530152	0.0003439649781113196
860011306	6.345313195784474	0.0003228439958438474
INCOV024-AC-3	1.5491140637037177	0.0002468067298821605
KH20-09727	3.2380581193652698	0.00023855922221984282
3977BW	1.7874210872111291	0.00017734548328429553
4730BW	1.4589870064953159	0.00018759138975630357
ADIRP0001311	1.4662846974579646	0.0001851008155408355
BS-HS-0179	15.929480318706148	0.0005906370158956674
BS-EQ-38-T1_BS-GIGI-117-replacement	1.493990433585124	0.0002957928960813553
234129BW	1.7264957471311544	0.00017842010087133712
KH20-11680	1.303369871302567	0.00024475009115098483
1022-BB-365	3.483348201011002	0.0005501040737436812
INCOV022-CV-3	2.2165385163867932	0.00016668497941569083
1568094BW	1.5851634802286112	0.00019959964025646233
860011215	1.4120570095548526	0.0003467229092768351
1020	2.8875771755297763	0.00018327261246105765
KH20-09692	1.2937126597454023	0.00028703183217840744
INCOV048-BL-3	1.603725663344687	0.00025692779950380556
KHBR20-00179	9.026204427083334	0.0003987630208333333
KH20-09972	1.5681854597279496	0.00020014448632861364
ADIRP0000447	1.5440037087165497	0.0001963594897317575
860011246	2.227529017575674	0.0002876237712940668
860011214	1.5071140084798311	0.0003670124516096596
BS-HS-0178	1.346668305687659	0.00027888966571654666
KH20-11681	3.8004902906561044	0.00030529672799082977
INCOV016-CV-3	2.4186375716662853	0.00023303865050511424
INCOV069-BL-3	3.0452843961144698	0.00033876733609088696
INCOV019-BL-5	2.127094829348048	0.0002769262211322297
KH20-09726	1.3504662548678235	0.00022009546555642247
550043916	1.5331073919638494	0.0003186027176431015
1469-CA-823	2.1559371901883653	0.0003057341136588954
KH20-09973	1.7606493050351117	0.00017628595909181412
ADIRP0001958	1.5127264935841978	0.00023649932486517517
KHBR20-00178	3.8631323588106166	0.00030682498503292754
KH20-09693	1.7633402948031114	0.00015701141075698418
550041451	9.55706879526004	0.00048140223831468073
ADIRP0000499	2.0339750318662366	0.00021462847716877858
1021	7.284938815391535	0.00039083704266637716
ADIRP0002520	1.3761448685876585	0.0001600712522291974
KH20-11303	1.9812714656199621	0.00028457279035536554
860011354	2.0859991972896723	0.00020244826649982883
KH20-09986	1.5433336300550742	0.00024034461004957832
978-NA-155	2.0126354168849403	0.00031012300148775224
BS-EQ-0011-T1-replacement	2.0256432320798554	0.0004108940710782205
ADIRP0000555	2.669720767888307	0.000203245422913076
INCOV043-BL-3	2.1136394643722802	0.00019216645911527956
BS-HS-43	1.3159748510484217	0.0004147601961881563
P0008111	1.1588602290716081	0.0005932981256568183
860011488	1.37370582304513	0.00012032023075844478
ADIRP0002433	1.572809486119661	0.00018028317650162695
KHBR20-00152	1.367556717609357	0.0002701389451276652
ADIRP0000289	1.3934153142380836	0.00011498330447380563
KH20-09666	1.3466308950577117	0.0003393631185368344
KH20-09959	1.2398926127446686	0.00017765102328582696
BS-GIGI_19-replacement	2.1758342875838377	0.00035477670538197284
INCOV056-BL-3	1.3789904441198444	0.00013937981557262804
1058	2.17405879056498	0.0002903866727800703
BS-GN-13-T0-replacement	1.612732534105002	0.00044646548160396857
ADIRP0000618	1.3082693201676698	0.00011760073431320776
860011120	1.158055408505382	0.0004640903476266102
BS-HS-10	1.5592598871424765	0.0002630113099706958
BS-GIGI_80-replacement	1.7306816409296522	0.0003883949461862424
BS-HS-128	1.7026897214217098	0.0004471827486832952
KH20-11674	2.3034336459871474	0.00023882314608766786
BS-EQ-0017-T0-replacement	1.6829812763345147	0.0004157714094371739
1471-CS-155	2.1119476946289364	0.00038681715308492225
INCOV070-BL-3	1.300619661698208	0.0003110271072086513
KHBR20-00120	2.2472871509982513	0.00023501244021250422
1569039BW	1.6774432541271083	0.00015156132059501262
KH20-11655	1.5849451727265231	0.00022491549179652073
BS-EQ-32-T1-replacement	1.255945498852701	0.0002733358235946329
1566984BW	1.8714196805847367	0.00024894362737069674
BS-EQ-44-T0_BS-GIGI_11-replacement	7.982847341337908	0.00034305317324185246
BS-HS-109	1.5928152439246548	0.00043356286661565925
BS-HS-31	1.874941378771299	0.0005158668125683914
BS-HS-217	2.7679877388508505	0.000333183400802972
KH20-11297	1.6604037427383556	0.0002646570251424174
BS-HS-0173	1.6321101723640108	0.00035652861644299935
860011326	1.9423819833588045	0.0002214580856964963
INCOV036-AC-3	1.133980416366148	0.0003447306333508551
KH20-09978	2.716064895393031	0.0002561893936703016
KHBR20-00173	2.304085913247756	0.00032217467908381576
KHBR20-00095	4.420600716185245	0.00018040158175143133
INCOV015-BL-5	1.86869197862861	0.0003656566732342865
BS-HS-62	3.3922365871478033	0.0004256535688192878
BS-HS-185	2.2819242738589214	0.00035701936376210234
550042239	1.8261801354144935	0.0002355529425152199
BS-EQ-34-T0-replacement	1.7138357915744176	0.0003565229141330672
994-CR-660	2.6757837258056654	0.0003912534737457949
INCOV023-AC-3	1.5250480942417206	0.00013443394418768633
BS-EQ-41-T0-replacement	1.3738722551114977	0.00029884057422783757
BS-EQ-0023-T0-replacement	1.680216561640188	0.0003561285169077838
KH20-09698	3.223856984654327	0.00041420373646287265
BS-HS-97	1.9262571649254034	0.0005772592381804139
2987BW	1.8967754058315565	0.00018790389124449564
KH20-09754	1.2800519140405462	0.0001949673509354377
KHBR20-00186	1.6209150777505774	0.00032341481915663895
ADIRP0000899	1.36916642835415	0.00015118424623724268
BS-EQ-38-T2-replacement	1.7735643159187013	0.0002735320089885059
KH20-09952	2.8797233592930294	0.0003051618909692769
BS-EQ-30-T1-replacement	1.3830485586942778	0.00023885163878763278
ADIRP0001145	1.6223927860860627	0.00014322966399188885
BS-EQ-0027-T1-replacement	1.4771013162800035	0.0004416277135728829
BS-HS-48	1.7828451678136925	0.0002853974363156006
KH20-09707	1.445686953575697	0.00018304331868359387
1053	1.9014517162775166	0.00016282287153171729
BS-EQ-36-T0-replacement	1.2273026857801945	0.00033595137401365774
BS-EQ-43-T0-replacement	1.618279691493452	0.00039128763033496937
BS-EQ-0021-T0-replacement	1.4139886960032297	0.0004380298748486072
BS-GIGI_46-replacement	1.4285526055734896	0.0002931681928980829
BS-GIGI_75-replacement	1.3333748406850179	0.00022670338846486282
BS-GIGI_13-replacement	1.2416614550760892	0.00040129247446320617
BS-HS-123	1.8441850290350807	0.0004295600986397264
BS-GIGI_20-replacement	3.1121996196623063	0.00040723025797652666
860011235	2.5118304304962207	0.00037380874137364444
BS-HS-171	1.4492923559505582	0.0002285372866798611
KH20-09953	1.548806204675154	0.0002340189678531839
INCOV028-AC-3	1.5047451669595782	0.00038840070298769774
KHBR20-00158	2.336006234622767	0.00028532416173951126
1001	1.7753166879504454	0.00037136524432310246
KH20-09755	1.7486508918162178	0.00020926920480931636
BS-HS-96	1.3105778592291393	0.0004610274325639998
ADIRP0001841	1.847341507378811	0.00018145802608368757
860011234	2.704621380846325	0.00048719376391982185
BS-EQ-36-T1-replacement	1.3322006252548593	0.0002963164333288025
INCOV080-AC-3	3.3080983903773054	0.00032832341761062826
BS-GIGI_47-replacement	1.7570241392956074	0.000412685849963254
550042542	1.4957344401886783	0.00019765274016143422
BS-GIGI_74-replacement	1.4380879360679426	0.0003224125898184463
KH20-09706	1.4369103658629048	0.00017351896902437282
1052	1.7803820245455384	0.0005721140537048999
BS-GIGI_21-replacement	2.20374277589212	0.0002706173745527933
INCOV044-BL-3	1.4350575285072147	0.00021430613969418804
BS-HS-0172	1.3052389914993072	0.00031644915096485965
860011327	20.90609421806868	0.0003030338079320834
KH20-11296	1.2025312319606156	0.00024070665374184485
ADIRP0002082	1.4496015279498868	0.00017303122974954808
BS-HS-216	1.475525686363703	0.00022861670750854744
550042451	1.6326070241504362	0.0001092188190563833
BS-HS-30	1.4209343721731011	0.0004435495637456593
ADIRP0002343	1.6985956664557154	0.00021735527227797365
KH20-11654	1.406907424153258	0.00017726679010750837
1127-BA-739	2.2993395075023333	0.00039844927848373894
KHBR20-00121	1.9807744779095393	0.0003924860950781824
KH20-09699	1.216891641559422	0.0002348779822862855
ADIRP0001349	1.5141825498635793	0.00013495562255403108
INCOV051-BL-3	1.4659370903821243	0.0002433202255613086
BS-EQ-41-T1-replacement	1.2530964653652092	0.0003132213453537699
KHBR20-00094	1.4969326956278974	0.00032840360582751094
BS-HS-63	1.5137208194378275	0.0004049547403525488
BS-EQ-34-T1-replacement	2.0870715944822793	0.00031602066775167093
ADIRP0000752	1.6519416572642118	0.00018120362697179746
KHBR20-00172	1.5973100056640923	0.00034793710160302806
KH20-09979	3.539901609500968	0.0002040772098130436
1050	7.88333891924333	0.00022057849242784432
KH20-09704	1.9965023987485748	0.0002820113135007408
INCOV040-AC-3	2.146729785119605	0.00023545712082537825
KHBR20-00109	1.4826622911322733	0.00029493317271245056
BS-EQ-30-T2-replacement	1.348020289974124	0.0002715940362262291
ADIRP0001929	2.1699882375116015	0.00018228278167342274
ADRIP00000961	1.8285791022279947	0.00024412535776992088
860011236	2.4431544686314908	0.00018722565618561318
BS-EQ-0027-T2-replacement	1.4969570229764873	0.0004289659240194107
BS-HS-120	1.3210985626283367	0.0003608527599951685
860011128	1.5268032791972048	0.00022496385063641497
BS-HS-18	1.5117530952808182	0.0006459716490220707
550042210	1.3006990152937423	0.00024524899637135374
1003	3.3418630857357496	0.000256362099727674
BS-GIGI_89-replacement	1.9819285485822358	0.0002440584627793461
BS-GN-0016-T0-replacement	1.275397906509894	0.00030111843991970175
KHBR20-00185	1.3949334071058768	0.0003329644706161325
BS-GIGI_76-replacement	1.4624805714968914	0.0002548122907699665
860011383	2.777305734391376	0.0002676298847132804
KH20-09951	1.7338379101314851	0.00024664339186771574
5386BW	1.6628438900610012	0.00015035372808903057
BS-GIGI_45-replacement	1.7514174587088116	0.00039716234353173193
BS-GIGI_23-replacement	1.283048339362052	0.0003452811575139757
BS-GIGI_10-replacement	1.7939728454370454	0.0003458203437760856
ADIRP0001950	3.167163269259255	0.00011422809156478243
KHBR20-00170	1.3153449815283547	0.00025966791995347277
550042400	3.8715805274463624	0.0002784751158156267
BS-HS-61	1.559128581577078	0.0005683163627752783
KHBR20-00096	1.388054755175874	0.00030378628174796785
ADIRP0001869	1.926411033424757	0.0001884826265445104
ADIRP0000392	2.004040368262996	0.00016191832738367813
BS-HS-186	2.10602290764017	0.0004568658573205783
1029	2.543702499632534	0.0003553611108709373
860011290	1.3962022054481227	0.00025179045021635725
1568100BW	1.3228729489468858	0.00021843330816272957
KH20-11656	1.57579677902984	0.00017773371378826717
KHBR20-00123	1.3768061408789887	0.00029517024550137133
ADIRP0001903	1.332530491760737	0.0002032784049132823
INCOV084-BL-3	1.3309044654004099	0.0003062258061983244
ADIRP0001221	1.3151089637764761	0.0001370413099874432
INCOV039-BL-3	1.4587066945110663	0.00015685273169975468
BS-HS-214	1.2862087354783391	0.00036911944621626424
1123-FA-1127	7.947154830172034	0.0004896338773709749
KH20-11294	1.6266470539487858	0.0003739537581834756
BS-GN-0014-T0-replacement	1.32893948472139	0.0003192673114782162
BS-HS-0170	1.4333364919927982	0.0005053855143876939
860011325	1.8965706288863562	0.0002863820639706837
KH20-11689	1.3677472517839298	0.0002265196276101478
860011377	3.827120047853495	0.00031196797496894126
BS-HS-187	1.548568686439896	0.00044480537457780404
681365BW	1.4904346358342475	0.00022179086842771543
BS-GN-0012-T0-replacement	1.8501576165532934	0.000395819013533692
1028	1.9970420236638107	0.0002707614702718742
BS-HS-60	1.149672491412234	0.00044165653203610063
KHBR20-00097	1.3763529805760215	0.00022973878097789686
BS-HS-158	1.5088155494859488	0.00032213279130332206
ADIRP0000052	1.5811123847992425	0.00016923920368729103
KHBR20-00171	1.2368079617785783	0.00041518477248790315
860011324	1.5388947969593132	0.0003800858639568317
KH20-11688	1.5800818149171703	0.00028885037550548814
ADIRP0002279	1.2591680641832974	0.00020300767898611817
1566426BW	1.364375439714734	0.00021647494603159331
KH20-11295	1.264067188692981	0.0003604467408867345
ADIRP0002340	1.4477002172782079	0.00016503525852609307
BS-HS-215	1.342303886925795	0.0005908127208480565
KHBR20-00122	1.7227202552051792	0.00025332867049360707
KH20-11657	2.3349748222748814	0.00023114844278943804
550042351	2.049590316573557	0.0003361266294227188
860011129	1.7263582571274878	0.0003855119239734624
550042183	3.6560475246288116	0.0003138124307192706
860011237	5.345004897159647	0.00046523016650342803
BS-HS-121	3.42773500617812	0.00047523999619808005
INCOV004-AC-5	3.712678530945364	0.0004137383813194287
INCOV074-AC-3	1.5141731212884098	0.00014605135042675065
KHBR20-00108	1.8310540276420495	0.0002875889990227558
550041421	3.748310263274788	0.00035415441132333696
INCOV032-BL-3	2.1768618674623896	0.000286851032841335
BS-EQ-38-T0-replacement	1.7465414137807926	0.00031127275972866835
1051	1.522290592996272	0.00010111384644814841
KH20-09705	1.7003849147997578	0.0002530057953464233
BS-GN-0010-T0-replacement	1.3824471492632928	0.00040321061159889965
BS-EQ-43-T2-replacement	1.5748243672408815	0.0003087607865781285
INCOV061-AC-3	2.2275640602951454	0.0001839714086011579
860011264	2.160856601225844	0.00016962876288734104
INCOV011-AC-5	1.8395752236958547	0.0002701123829464807
BS-GIGI_88-replacement	1.9174015529672768	0.00038130892956184136
KH20-09950	1.3124176998471775	0.00017856116926541726
860011382	1.5425111090599823	0.00031777845172009124
BS-GIGI_77-replacement	1.8673086965871042	0.00033944644118821614
