sample_name	mean_count	feature_frequency
HIP15854	19.534000110549492	0.00020144574169496938
Keck0105_MC1	1.360587578529887	0.00021024624084165153
HIP01582	44.7037909926722	0.0003547268763925644
HIP13831	33.00790008383183	0.00030619929240256326
Keck0022_MC1	1.2357374820632883	0.00033456687561362437
HIP03111	83.80953122723093	0.00027586692059153106
HIP02780	1.6076490580528315	0.0003049077539417351
HIP13754	12.76174519044631	0.0002276277318665474
HIP02103	10.778072578811146	0.00019547113416575518
Keck0026_MC1	1.2872810624126305	0.00035770084696982156
HIP01805	14.831463605530915	0.00021103284343566107
HIP13567	1.5457293330871313	0.00023482847485930362
HIP14055	14.258335121637176	0.0002740982071441113
Keck0101_MC1	2.202257877970091	0.00019149605340583974
HIP02848	32.942553574644336	0.0003641675170578466
HIP03004	19.899386859947313	0.00022098450099626902
HIP10443	26.780657173879835	0.0002439940714807674
HIP13220	12.110198436002843	0.0003392266559515346
Keck0112_MC1	1.6597374563450975	0.0002733367262771801
HIP12538	25.947165051387188	0.0002286463602960754
Keck0035_MC1	1.258718269161884	0.0003685513464462257
HIP14064	11.37058941058941	0.00023576423576423576
HIP09235	25.633240152477764	0.0002568663864724856
Keck0031_MC1	1.123926756414303	0.0002470118428455764
HIP14140	6.889082023377671	0.0002776098347440548
HIP13958	18.383953928413217	0.00023798158647522828
HIP09122	16.41990189208129	0.00023164369695553998
HIP13989	39.625862594770176	0.00030567592677962254
HIP05524	48.4396816184396	0.0003316474587513473
HIP17723	24.14490748095688	0.00023453765562681339
HIP02805	31.107821488862278	0.00022923601422288625
HIP14018	9.81467479963118	0.0002354776934534364
Keck0116_MC1	1.3959961758641741	0.00017300759067924486
HIP00826	23.988218272013228	0.0002701824839071635
HIP13800	10.219225062632258	0.00043781772188845376
Keck0039_MC1	1.2384069775677673	0.0003470570974694175
HIP14196	10.333301031750556	0.0002622128484295731
HIP13303	20.215982127257792	0.00025463453439053134
HIP03651	23.265703940118218	0.00022756222180876187
HIP08989	24.142309915969935	0.0001993173052300333
HIP03597	24.76594380085782	0.00023382905092128646
HIP13923	3.9309839011331547	0.0005464080090945763
HIP13227	1.2496495085458628	0.0003271253571948426
HIP09159	38.38855540923743	0.0002924567172137439
HIP09001	9.687436670461226	0.00018614193322408337
HIP13142	13.211084421290158	0.00019731403347319492
HIP13284	15.399179166463087	0.00036970081920489895
HIP13951	14.481564501137456	0.00019128755783560055
HIP13193	1.60948143602332	0.0005047560601411476
Keck0012_MC1	1.1387453618614973	0.00037885355619516595
HIP09364	7.442244848353904	0.0002819564101871607
HIP13809	13.244299412531472	0.0003392675392389693
Keck0016_MC1	1.2202183363657828	0.0003368102334754649
HIP08400	36.28588726547163	0.00023090786213111062
HIP13699	16.586126683279296	0.00021041968252578659
HIP02928	17.83341095365275	0.00022620778801098724
HIP05551	45.392014776151115	0.00031219522826211323
HIP03184	1.806591134459987	0.0005274595438529865
HIP13710	22.667574692708854	0.00020763528831340216
HIP05409	23.013427975139326	0.00020583446093158729
HIP16738	30.554832889879396	0.00021073537549556924
HIP13875	18.23211242796148	0.0003877156369066993
HIP01499	17.661138630271918	0.0003475938361289223
HIP08710	10.9725319218538	0.0002815451196164551
HIP09150	6.745529709908966	0.00026522069476495877
HIP13376	14.137000817694814	0.00018875758787671913
HIP10602	14.067179384275802	0.00021301062737803984
HIP02877	13.995664159730214	0.00041217247009073146
HIP01266	8.439784309257993	0.00021143768512189566
HIP13956	11.333913828969482	0.0002618744652853476
HIP13987	32.810834830961376	0.00024302865614591156
HIP01055	25.676960770348423	0.0004045468790062961
HIP13252	38.56497832766936	0.0002344274638285749
HIP01393	31.815973508631007	0.0002347502499959017
HIP10726	6.461196948772372	0.00029474191545170587
HIP14016	24.521584411831487	0.00024108819947571574
HIP05563	49.10136457634504	0.00033612980420093095
HIP08725	15.138058929574134	0.00027533961836648246
HIP04455	8.971313469269308	0.0003798127395167416
HIP14107	72.56849179909227	0.00037261024504056927
HIP13847	14.582745770890861	0.0004597731964290502
HIP01253	8.545612366589678	0.000265688450100388
HIP13722	10.858042031477664	0.0003307911421483047
HIP09119	10.109480304714397	0.00030417220158863556
HIP13511	12.853505009176713	0.00025426036402728615
HIP03385	10.969010178678348	0.0003296253111902436
HIP12097	33.853678337899176	0.00023795716770981222
HIP13449	49.925381489235455	0.00028660673301911086
HIP05331	55.99436821078792	0.00030998222946701764
HIP09041	2.1385469230595686	0.0003429267595677318
HIP03732	47.43948294955133	0.00021849999751704548
HIP13964	16.903633364947684	0.000241487931316871
Keck0077_MC1	1.3564397718182577	0.00020693254925457954
HIP09097	54.25244425687557	0.0003369205880284167
HIP05757	14.85581768762756	0.000340481510499792
HIP04576	7.316623386398706	0.0002465093523013812
HIP14024	2.516512593783494	0.0004856645230439443
HIP05832	3.31246719160105	0.0003034776902887139
Keck0087_MC1	1.555693738177709	0.00020665978824280836
HIP14494	19.71808390809567	0.00016793451919072856
HIP09046	26.546216169625925	0.00024478538183071887
HIP14217	35.62365286040865	0.0002268306189387593
Keck0083_MC1	1.3844039946845308	0.0001754390135477905
Keck0073_MC1	1.6712524981283372	0.00021624665111588223
HIP12165	36.46556452321235	0.000398176974050182
HIP14089	13.07255791205371	0.0002761104441776711
HIP17370	8.50547127952992	0.0004077227485309989
HIP13518	47.07425558728091	0.0002550880632180059
HIP14172	9.243469709020465	0.00022276419007890801
HIP11774	12.573456256888386	0.0003388341127759078
HIP04578	23.037145662934087	0.00023067746676596782
HIP13786	12.401526002157269	0.00017284671016568528
HIP17698	37.71449867696933	0.00024928465243011125
HIP13757	12.568670676385137	0.00021758244558846016
HIP00771	22.936138641068386	0.00019130666903946256
HIP02024	23.5208199813778	0.00020375587989890806
Keck0058_MC1	1.3309795673076923	0.0002726421097285068
HIP13916	34.07597285716561	0.0003130027556985616
HIP03618	46.56246968501815	0.00027926528732478555
HIP00594	15.065228701044658	0.00028405543763266325
HIP12034	11.172177822997522	0.00016061670249602048
HIP13911	1.572211940928794	0.00022480841603219357
HIP19089	11.694607023411372	0.0004501114827201784
HIP14109	15.052241150175185	0.0002024351281328447
Keck0050_MC1	1.3215198752922837	0.00032034294621979733
HIP14051	14.708629270568718	0.00024539029153057876
HIP14080	1.4795521134263527	0.0004097772860450345
HIP10639	9.975108933782812	0.00026030929918592714
HIP12099	26.38929042774576	0.00027388305772643967
HIP14175	20.277799013679402	0.0002249613054022045
HIP10694	10.93487730605891	0.00034957873031912713
HIP00813	14.725147428651542	0.0003443652900817539
Keck0054_MC1	1.3445258427740092	0.0002616989773079439
Keck0062_MC1	1.5207283035962182	0.0002586471439217921
HIP09022	27.47473534076351	0.00022029229557637102
HIP04605	28.822631782715913	0.00022287872816119817
HIP17534	23.26359304802748	0.00020901678627415212
HIP13900	12.586878765660366	0.00031814849054799326
Keck0092_MC1	1.5557292842628132	0.00020913298713027772
HIP10815	8.296982076963626	0.0004052451238798102
HIP00926	23.78064310481551	0.0001824410824146492
HIP14118	104.83305857281536	0.00019242809794877392
HIP13741	18.396746982595747	0.00019615906110382537
Keck0096_MC1	1.8945397831509596	0.00019295465565592087
HIP01597	25.67400309531656	0.0002177567715264249
Keck0066_MC1	1.6651462019142036	0.0002550953146834709
HIP12088	22.090685832539048	0.00019663910284482684
HIP13746	11.320075512870208	0.00033449617411028326
HIP13823	23.453728358505785	0.00029444585621319426
HIP00805	21.23693376966251	0.0001978073648113669
HIP11989	32.180034826314916	0.00021367793950681857
HIP13168	1.7253169902766186	0.0002770208444359534
HIP14096	2.4497624144261163	0.00034196417328835664
HIP01313	29.431243346503575	0.00025120236306946567
HIP01465	39.70089019895381	0.00025884170796159695
HIP01004	17.971080362931534	0.00023514631139418248
Keck0045_MC1	1.2913730316620022	0.0003135853255555181
HIP08972	27.841415165982486	0.0002862407927648524
HIP13975	12.316720132790932	0.0002021105501707189
HIP13610	27.406439685438077	0.00027731356468600727
HIP01865	6.008782655117188	0.0005080163254059826
HIP13880	15.730684822845056	0.00028688524590163934
HIP13355	27.187028633258507	0.00019675608167396091
HIP11717	16.667869053290683	0.0003219220036752195
Keck0041_MC1	1.4761433453472521	0.00035481521597041963
HIP14206	8.286391527219935	0.00023653620631804154
HIP13352	28.152211688553933	0.00021336405077540817
HIP13887	7.99870557732421	0.00021443749147123612
HIP00715	25.35452162882577	0.00019754010874485195
HIP13383	15.61441910612934	0.0002701548100982566
HIP13856	16.724128484148633	0.00020355499519834091
HIP05665	1.572447995152327	0.00034125066775101456
HIP17462	20.17704887188573	0.0002473384656391602
Keck0049_MC1	1.2524782349817352	0.0002631113113725238
HIP01129	2.3747631713182247	0.0002532245135903228
HIP13489	10.522621311510438	0.00026025084934082603
HIP00769	22.785582481930984	0.00027306237480988633
HIP08507	28.504894961184004	0.00021223899740990473
HIP13972	8.183871985268416	0.0004168833493891679
HIP00985	21.70525354889068	0.0002239141651342162
HIP13276	9.188976750345246	0.0002795066305972267
HIP01160	43.56874921926584	0.00028255140948539955
HIP12527	12.101435138041627	0.00029216669680329666
HIP01501	8.826236363259984	0.00047405137971722524
HIP14234	18.79444313000086	0.0002849952680030973
HIP04471	14.928196524220104	0.00025570399346833307
HIP09190	9.709983524830434	0.0003139910563365214
HIP17457	27.66630794830723	0.00021585307061878917
